pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage,price_per_sqm
39810588,2,12,2024-05-10,32.0,5400000000.0,2,3,3,4,4,3.0,5.0,168750000.0
39834079,1,26,2024-05-13,60.0,22100000000.0,2,3,4,4,4,15.0,4.0,368333333.0
39810495,2,29,2024-05-10,57.0,27500000000.0,2,1,6,5,5,6.0,6.0,482456140.0
39781757,2,23,2024-05-07,55.0,7425000000.0,2,0,4,4,4,10.0,4.4,135000000.0
39834446,1,29,2024-05-13,75.0,43000000000.0,2,3,4,4,7,6.0,5.0,573333333.0
39658443,1,15,2024-05-13,96.0,24000000000.0,1,1,4,4,7,6.0,5.0,250000000.0
39832810,0,11,2024-05-13,90.0,18000000000.0,2,3,4,4,5,6.0,5.0,200000000.0
39789293,2,29,2024-05-08,90.0,14400000000.0,2,1,6,4,4,5.0,5.0,160000000.0
39834681,2,1,2024-05-13,70.0,11500000000.0,2,3,5,4,5,6.0,5.0,164285714.0
39834135,2,7,2024-05-13,55.0,8800000000.0,2,3,14,14,6,2.5,5.0,160000000.0
39795864,2,26,2024-05-09,105.0,12000000000.0,2,3,4,4,4,6.0,6.0,114285714.0
38857466,2,18,2024-05-13,279.0,5860000000.0,2,0,4,4,2,6.0,5.0,21003584.0
39833897,2,23,2024-05-13,19.0,2750000000.0,2,3,2,3,4,4.0,4.8,144736842.0
39457027,2,29,2024-05-10,70.0,16600000000.0,2,3,5,5,4,7.0,5.0,237142857.0
39811035,2,8,2024-05-13,32.0,3950000000.0,1,1,5,4,4,2.5,3.2,123437500.0
39012608,0,15,2024-05-06,197.0,80000000000.0,2,3,5,5,4,6.0,5.0,406091371.0
39416000,1,29,2024-05-08,120.0,41500000000.0,2,0,4,4,4,6.0,6.0,345833333.0
39331420,0,26,2024-05-13,132.0,42000000000.0,2,3,3,4,4,6.0,6.0,318181818.0
39806974,2,26,2024-05-10,74.0,27900000000.0,2,3,5,4,5,6.0,5.0,377027027.0
39355416,1,4,2024-05-08,550.0,559000000000.0,2,3,4,4,15,6.0,25.0,1016363636.0
39077047,0,8,2024-05-06,178.0,25000000000.0,2,3,4,4,3,6.0,5.0,140449438.0
37944946,0,15,2024-05-06,150.0,65000000000.0,2,3,5,4,4,20.0,10.0,433333333.0
39834570,2,11,2024-05-13,33.0,4400000000.0,2,0,3,4,5,3.0,4.0,133333333.0
39835007,2,11,2024-05-13,30.0,2600000000.0,2,0,4,3,5,3.0,4.6,86666667.0
39004770,2,29,2024-05-07,110.0,19900000000.0,2,3,9,8,5,8.0,5.0,180909091.0
39834798,1,12,2024-05-13,96.0,11800000000.0,2,0,4,4,4,10.0,5.5,122916667.0
39834523,2,4,2024-05-13,130.0,26300000000.0,1,1,4,4,8,6.0,5.0,202307692.0
39804769,2,26,2024-05-09,144.0,19000000000.0,1,1,4,4,2,6.0,8.0,131944444.0
39834996,1,23,2024-05-13,78.0,51300000000.0,2,3,5,6,9,16.0,6.5,657692308.0
39835135,2,29,2024-05-13,52.0,19500000000.0,1,1,6,4,5,6.0,4.7,375000000.0
39535204,0,8,2024-05-02,240.0,45500000000.0,2,3,5,4,4,60.0,12.0,189583333.0
39810964,0,5,2024-05-10,151.0,23000000000.0,2,2,4,4,3,13.0,10.0,152317881.0
39586205,1,4,2024-05-03,270.0,105000000000.0,2,3,4,4,7,20.0,8.0,388888889.0
39810796,2,1,2024-05-10,35.0,7400000000.0,2,3,3,4,5,3.0,4.0,211428571.0
39834473,1,1,2024-05-13,55.0,47000000000.0,2,3,4,4,4,6.0,5.0,854545455.0
39834134,2,11,2024-05-13,33.0,3300000000.0,2,0,3,3,4,6.0,3.2,100000000.0
38129478,2,4,2024-05-07,85.0,22800000000.0,2,3,5,4,5,8.0,5.0,268235294.0
39035394,0,11,2024-05-13,56.0,11000000000.0,2,3,5,4,4,6.0,7.0,196428571.0
39834854,2,29,2024-05-13,50.0,13700000000.0,1,3,6,4,5,5.0,5.2,274000000.0
39834425,2,1,2024-05-13,45.0,8500000000.0,2,1,4,4,7,6.0,8.3,188888889.0
39658515,2,2,2024-05-07,120.0,29000000000.0,2,3,6,4,5,9.0,7.0,241666667.0
39824415,2,4,2024-05-13,135.0,29700000000.0,2,3,6,6,6,8.0,8.0,220000000.0
39667355,2,2,2024-05-06,32.0,4000000000.0,2,3,3,3,4,6.0,5.0,125000000.0
39810488,1,4,2024-05-10,56.0,15500000000.0,2,0,4,4,5,6.0,4.0,276785714.0
39584260,0,15,2024-05-13,266.0,150000000000.0,2,3,4,4,5,6.0,32.0,563909774.0
39833912,2,5,2024-05-13,79.0,5400000000.0,2,0,4,4,3,3.0,4.25,68354430.0
39525807,2,10,2024-05-06,32.0,3300000000.0,2,3,4,4,5,6.0,5.0,103125000.0
39710729,1,12,2024-05-09,345.0,90000000000.0,1,1,4,4,5,6.0,8.8,260869565.0
39834293,1,29,2024-05-13,62.0,21500000000.0,2,1,4,4,2,13.0,10.0,346774194.0
39771891,2,7,2024-05-07,66.0,16500000000.0,2,3,6,4,5,5.0,4.5,250000000.0
39475490,2,10,2024-05-06,30.0,4250000000.0,2,3,4,4,5,6.0,5.0,141666667.0
39834334,0,22,2024-05-13,82.5,12800000000.0,1,1,4,4,4,6.0,5.0,155151515.0
39834094,2,26,2024-05-13,200.0,21000000000.0,2,2,4,4,4,3.0,11.0,105000000.0
39834731,0,10,2024-05-13,160.0,37000000000.0,2,1,4,4,4,6.0,5.0,231250000.0
39574544,1,12,2024-05-13,58.0,22500000000.0,2,1,4,4,6,6.0,5.0,387931034.0
39834485,2,29,2024-05-13,32.0,4700000000.0,2,3,4,5,5,3.0,3.5,146875000.0
39699249,2,7,2024-05-07,68.0,9000000000.0,2,3,4,4,5,6.0,6.5,132352941.0
39390029,0,12,2024-05-12,127.0,31800000000.0,1,1,4,4,5,6.0,5.0,250393701.0
39834218,2,10,2024-05-13,68.0,6500000000.0,2,3,3,2,2,6.0,6.0,95588235.0
39684511,2,2,2024-05-13,165.0,12300000000.0,2,1,4,4,5,6.0,10.0,74545455.0
39319283,2,29,2024-05-02,105.0,20500000000.0,2,1,4,4,5,6.0,5.0,195238095.0
39625367,1,7,2024-05-13,41.0,15900000000.0,2,3,3,3,3,10.0,4.0,387804878.0
38589806,2,29,2024-05-02,65.0,15500000000.0,1,1,7,4,7,6.0,5.0,238461538.0
38234227,1,29,2024-05-02,70.0,17000000000.0,2,3,4,4,5,6.0,5.0,242857143.0
39406924,2,29,2024-05-02,85.0,20000000000.0,2,3,4,4,5,6.0,5.0,235294118.0
39791227,2,29,2024-05-08,42.0,8400000000.0,2,3,4,4,5,6.0,4.5,200000000.0
39821185,0,11,2024-05-13,170.0,78000000000.0,2,3,4,4,4,6.0,11.0,458823529.0
39575907,2,29,2024-05-02,37.0,7000000000.0,2,3,4,4,5,6.0,5.0,189189189.0
39834645,2,23,2024-05-13,55.0,8000000000.0,2,1,4,4,5,3.0,3.8,145454545.0
38508091,2,29,2024-05-02,60.0,19000000000.0,2,3,4,4,6,6.0,5.0,316666667.0
38827428,1,29,2024-05-02,65.0,23500000000.0,1,1,5,4,5,6.0,5.0,361538462.0
39686022,2,7,2024-05-13,58.0,17300000000.0,1,3,6,4,5,10.0,7.0,298275862.0
38217223,2,4,2024-05-13,44.0,5700000000.0,2,3,4,4,5,3.0,4.5,129545455.0
39737845,2,23,2024-05-13,49.0,9000000000.0,1,1,4,4,4,6.0,8.0,183673469.0
39693895,2,12,2024-05-06,30.0,3600000000.0,2,3,3,4,5,6.0,5.0,120000000.0
39831670,1,10,2024-05-13,220.0,60000000000.0,2,1,5,5,2,6.0,13.5,272727273.0
39834806,2,29,2024-05-13,32.0,4700000000.0,2,1,6,4,5,6.0,3.5,146875000.0
39834809,2,23,2024-05-13,30.0,4700000000.0,2,1,5,4,5,6.0,4.7,156666667.0
39834799,2,22,2024-05-13,45.0,7880000000.0,2,3,13,13,7,2.0,4.2,175111111.0
39834785,2,8,2024-05-13,50.0,3700000000.0,2,0,4,3,4,6.0,5.0,74000000.0
39834379,2,4,2024-05-13,55.0,21400000000.0,2,1,4,4,8,6.0,5.0,389090909.0
39457798,2,15,2024-05-06,50.0,11800000000.0,2,3,3,3,3,7.0,5.0,236000000.0
39775496,1,26,2024-05-07,50.0,8000000000.0,2,1,1,1,1,10.0,5.0,160000000.0
39834771,1,29,2024-05-13,70.0,20800000000.0,2,3,4,4,4,6.0,5.5,297142857.0
39834043,2,4,2024-05-13,56.0,6900000000.0,2,3,7,7,3,5.0,5.3,123214286.0
39436584,2,15,2024-05-06,60.0,9500000000.0,2,3,4,3,4,6.0,5.2,158333333.0
39772167,2,4,2024-05-07,55.0,12000000000.0,2,3,6,4,5,7.0,5.0,218181818.0
38723590,1,29,2024-05-13,75.0,23000000000.0,1,1,4,4,5,6.0,5.0,306666667.0
38194682,1,11,2024-05-13,55.0,11000000000.0,2,3,6,6,7,6.0,5.0,200000000.0
39834638,2,23,2024-05-13,100.0,17500000000.0,2,3,24,24,7,6.0,15.0,175000000.0
39680121,1,4,2024-05-13,72.0,35000000000.0,1,1,7,7,8,8.0,6.5,486111111.0
39834554,1,29,2024-05-13,26.94,15600000000.0,2,1,4,5,6,6.0,5.0,579064588.0
39653212,2,26,2024-05-12,91.0,21900000000.0,2,3,20,18,7,2.8,6.0,240659341.0
39834608,2,4,2024-05-13,55.0,19000000000.0,2,3,5,5,5,6.0,5.0,345454545.0
38444094,2,29,2024-05-13,76.0,14800000000.0,2,3,4,4,5,6.0,5.0,194736842.0
39069475,2,29,2024-05-13,105.0,17500000000.0,1,1,4,4,5,6.0,5.0,166666667.0
39833557,3,21,2024-05-13,150.0,3600000000.0,2,1,4,4,5,6.0,6.0,24000000.0
39834670,2,29,2024-05-13,60.0,29000000000.0,2,3,4,6,8,6.0,5.5,483333333.0
39834197,0,12,2024-05-13,228.0,48000000000.0,1,3,4,4,3,9.0,13.5,210526316.0
37734565,0,11,2024-05-13,228.0,41000000000.0,1,1,4,4,4,6.0,5.0,179824561.0
23962149,1,11,2024-05-13,50.0,15000000000.0,1,1,4,4,5,6.0,4.0,300000000.0
39640655,2,10,2024-05-13,62.0,10700000000.0,2,3,10,10,6,4.0,4.0,172580645.0
39834724,2,11,2024-05-13,32.0,4500000000.0,2,1,3,4,5,6.0,5.0,140625000.0
39803994,2,4,2024-05-09,40.0,16800000000.0,2,3,4,6,6,20.0,3.3,420000000.0
39737918,3,15,2024-05-13,55.0,9500000000.0,3,1,4,4,5,6.0,5.0,172727273.0
39834530,2,29,2024-05-13,75.0,29500000000.0,2,3,4,4,9,8.0,18.0,393333333.0
39834713,2,15,2024-05-13,40.0,4500000000.0,2,3,4,4,4,3.0,5.0,112500000.0
39781054,2,10,2024-05-07,45.0,7800000000.0,2,3,4,3,4,3.0,4.4,173333333.0
39777512,1,5,2024-05-07,35.0,5200000000.0,2,1,3,4,5,6.0,5.0,148571429.0
39834702,1,11,2024-05-13,135.0,42000000000.0,1,0,4,4,7,6.0,6.0,311111111.0
39789016,1,26,2024-05-08,180.0,39800000000.0,2,3,4,10,8,6.0,6.2,221111111.0
39834093,1,4,2024-05-13,53.0,15500000000.0,2,3,4,4,5,6.0,5.0,292452830.0
39777101,2,4,2024-05-07,44.0,13500000000.0,2,1,4,4,4,6.0,4.0,306818182.0
39784165,2,29,2024-05-07,51.0,25800000000.0,2,3,6,8,7,30.0,5.05,505882353.0
39834700,2,7,2024-05-13,35.0,6290000000.0,2,3,4,4,6,6.0,5.0,179714286.0
39786305,2,4,2024-05-08,40.0,14500000000.0,2,3,5,5,5,6.0,3.4,362500000.0
39241607,2,29,2024-05-02,74.0,17800000000.0,2,1,4,4,6,6.0,5.0,240540541.0
39784005,2,4,2024-05-07,48.8,14600000000.0,2,3,4,7,7,20.0,4.1,299180328.0
39580212,1,4,2024-05-13,58.0,20800000000.0,2,3,5,6,7,8.0,5.5,358620690.0
39803063,2,1,2024-05-09,40.0,8000000000.0,2,0,3,4,5,4.0,4.0,200000000.0
38738474,0,28,2024-05-13,70.0,8000000000.0,2,1,4,3,4,15.0,5.0,114285714.0
38245901,2,29,2024-05-02,65.0,20500000000.0,2,3,6,5,6,6.0,5.0,315384615.0
38699152,1,29,2024-05-10,80.0,28000000000.0,2,3,4,4,8,6.0,4.5,350000000.0
39021107,1,28,2024-05-03,110.0,27000000000.0,2,1,10,8,5,35.0,6.0,245454545.0
39697147,2,7,2024-05-13,39.0,6500000000.0,2,3,3,4,5,2.0,4.5,166666667.0
39834229,2,12,2024-05-13,88.0,30000000000.0,2,1,4,4,5,6.0,5.0,340909091.0
38892738,2,29,2024-05-10,50.0,13500000000.0,2,3,4,4,8,6.0,5.0,270000000.0
39834124,2,12,2024-05-13,30.0,4850000000.0,2,2,3,5,5,2.5,3.9,161666667.0
39791693,2,22,2024-05-08,58.0,2880000000.0,1,1,1,1,2,6.0,4.8,49655172.0
39783761,1,1,2024-05-07,43.0,22500000000.0,2,0,3,3,3,30.0,12.0,523255814.0
38802228,2,29,2024-05-10,75.0,19000000000.0,2,1,6,4,5,6.0,5.0,253333333.0
38225119,2,29,2024-05-10,63.0,13700000000.0,2,3,4,4,4,6.0,4.5,217460317.0
39834603,0,26,2024-05-13,195.0,55000000000.0,2,1,4,4,3,6.0,9.0,282051282.0
39150267,2,23,2024-05-13,115.0,18300000000.0,2,3,4,3,4,5.0,5.0,159130435.0
39501097,2,23,2024-05-10,120.0,24000000000.0,2,3,4,4,4,6.0,7.0,200000000.0
39306990,0,15,2024-05-13,227.5,35500000000.0,2,1,4,4,4,6.0,17.5,156043956.0
38472843,2,29,2024-05-10,80.0,18500000000.0,2,3,8,4,8,9.0,5.0,231250000.0
38515379,2,29,2024-05-10,60.0,15800000000.0,2,1,6,4,5,6.0,5.0,263333333.0
38282512,2,29,2024-05-10,60.0,17000000000.0,2,3,4,4,7,6.0,6.0,283333333.0
39834413,2,11,2024-05-13,30.0,4450000000.0,2,3,4,4,5,6.0,5.0,148333333.0
39794768,1,23,2024-05-08,80.0,40000000000.0,2,1,7,4,8,6.0,5.5,500000000.0
39514592,2,12,2024-05-13,50.0,9000000000.0,2,3,4,4,5,7.0,3.6,180000000.0
39833938,1,11,2024-05-13,52.0,19000000000.0,2,1,8,4,4,6.0,14.0,365384615.0
39054792,0,10,2024-05-13,78.0,17500000000.0,2,3,6,5,4,10.0,4.7,224358974.0
38699594,3,5,2024-05-13,90.0,23000000000.0,2,1,4,4,5,30.0,5.0,255555556.0
39548636,1,23,2024-05-09,85.0,52000000000.0,2,1,10,10,9,6.0,6.0,611764706.0
39834221,1,10,2024-05-13,82.0,12800000000.0,2,3,5,5,5,6.0,4.8,156097561.0
39782353,3,10,2024-05-07,99.0,45000000000.0,0,3,4,4,5,30.0,7.0,454545455.0
35896288,2,5,2024-05-13,69.0,4600000000.0,2,3,4,4,4,3.5,4.5,66666667.0
39706482,1,23,2024-05-13,53.0,21500000000.0,2,3,2,5,8,6.0,4.1,405660377.0
35889901,3,15,2024-05-13,66.0,9000000000.0,2,3,4,4,1,6.0,12.0,136363636.0
39829132,1,29,2024-05-13,141.0,31000000000.0,2,1,8,8,4,20.0,4.5,219858156.0
39834404,2,4,2024-05-13,50.0,12500000000.0,2,1,4,4,5,6.0,5.0,250000000.0
39792226,2,1,2024-05-08,42.0,12200000000.0,1,1,4,4,4,6.0,8.0,290476190.0
39436307,2,17,2024-05-13,40.0,2000000000.0,2,0,4,3,3,6.0,5.0,50000000.0
39814023,2,3,2024-05-10,40.0,1600000000.0,1,1,4,4,5,6.0,5.0,40000000.0
39834386,2,15,2024-05-13,41.0,4800000000.0,2,1,4,4,4,6.0,5.0,117073171.0
39640504,1,8,2024-05-13,40.0,6850000000.0,2,0,4,5,6,11.0,3.8,171250000.0
39834394,2,29,2024-05-13,95.0,25800000000.0,2,3,4,4,4,6.0,7.4,271578947.0
36858377,2,29,2024-05-06,33.0,4700000000.0,2,0,4,3,5,3.0,4.0,142424242.0
39780026,2,11,2024-05-07,30.0,7900000000.0,2,3,4,4,4,6.0,5.0,263333333.0
39520875,2,5,2024-05-07,80.0,4600000000.0,1,1,4,4,2,4.5,5.0,57500000.0
39640273,2,27,2024-05-13,37.0,3300000000.0,2,0,4,3,4,2.9,4.1,89189189.0
39833448,2,4,2024-05-13,30.0,6200000000.0,2,3,3,4,5,3.0,4.0,206666667.0
39833691,2,10,2024-05-13,48.0,5000000000.0,2,3,5,4,5,2.0,4.0,104166667.0
39831204,2,11,2024-05-13,35.0,3650000000.0,2,1,2,3,4,50.0,3.0,104285714.0
39772854,2,23,2024-05-07,32.0,1150000000.0,3,1,3,2,2,3.0,3.5,35937500.0
39524130,2,1,2024-05-13,187.0,28000000000.0,2,1,4,4,4,6.0,9.0,149732620.0
38995692,1,11,2024-05-13,45.0,11400000000.0,2,3,8,6,7,6.0,5.0,253333333.0
30290732,3,15,2024-05-13,43.0,8250000000.0,3,1,4,4,2,6.0,6.0,191860465.0
39834105,2,10,2024-05-13,78.0,14800000000.0,2,1,3,3,3,6.0,5.0,189743590.0
39131572,2,8,2024-05-13,45.0,1700000000.0,1,1,3,3,3,6.0,5.0,37777778.0
39734078,2,4,2024-05-13,35.0,7200000000.0,2,0,4,4,5,6.0,5.0,205714286.0
39379489,2,26,2024-05-10,105.0,25000000000.0,2,3,4,4,3,6.0,6.2,238095238.0
39733418,1,10,2024-05-13,80.0,28300000000.0,2,3,4,5,6,21.0,4.5,353750000.0
39834285,0,4,2024-05-13,132.0,31500000000.0,2,1,6,4,5,5.0,6.52,238636364.0
39793201,2,2,2024-05-08,55.0,6700000000.0,2,2,3,3,3,6.0,5.0,121818182.0
39833192,2,10,2024-05-13,18.0,1700000000.0,3,2,2,2,3,6.0,4.2,94444444.0
39834495,2,4,2024-05-13,60.0,15000000000.0,2,3,4,4,5,6.0,8.0,250000000.0
39834049,1,21,2024-05-13,98.0,4400000000.0,2,1,3,3,4,6.0,5.0,44897959.0
39833856,0,11,2024-05-13,87.0,13700000000.0,3,1,6,5,5,17.0,5.0,157471264.0
39833805,2,1,2024-05-13,35.0,5010000000.0,2,1,3,4,5,4.0,5.3,143142857.0
39482209,3,5,2024-05-13,90.0,23500000000.0,2,2,5,4,5,30.0,6.0,261111111.0
39503947,0,15,2024-05-13,235.0,29000000000.0,2,3,4,4,4,6.0,5.0,123404255.0
39296907,2,23,2024-05-13,60.0,10300000000.0,2,3,6,5,5,5.0,4.0,171666667.0
39557603,2,4,2024-05-06,88.0,17000000000.0,2,1,4,4,5,6.0,10.0,193181818.0
39467305,2,11,2024-05-12,90.0,3300000000.0,2,3,2,1,2,3.0,5.0,36666667.0
39637227,0,11,2024-05-07,108.0,22500000000.0,2,3,4,4,4,13.0,6.0,208333333.0
39607242,2,5,2024-05-13,100.0,10100000000.0,2,3,5,5,3,3.0,4.0,101000000.0
39833309,0,26,2024-05-13,224.0,95000000000.0,2,0,6,7,3,6.0,9.0,424107143.0
39834133,1,23,2024-05-13,56.0,30000000000.0,2,0,4,4,7,60.0,5.0,535714286.0
39820937,2,29,2024-05-11,55.0,18500000000.0,2,0,8,7,8,20.0,4.0,336363636.0
39832145,1,10,2024-05-13,220.8,35000000000.0,2,2,3,2,3,10.0,6.3,158514493.0
39833374,2,7,2024-05-13,40.6,8300000000.0,2,0,3,4,6,6.0,4.2,204433498.0
39834056,2,4,2024-05-13,50.0,10500000000.0,2,1,7,5,5,100.0,4.5,210000000.0
39834115,2,10,2024-05-13,45.0,5250000000.0,1,1,3,4,3,6.0,3.2,116666667.0
39833790,2,4,2024-05-13,50.0,10500000000.0,2,1,7,7,5,6.0,4.5,210000000.0
39833668,2,10,2024-05-13,18.0,1350000000.0,1,3,1,1,2,6.0,5.0,75000000.0
39833878,0,11,2024-05-13,86.0,21500000000.0,2,3,4,4,5,12.0,4.5,250000000.0
39833063,2,8,2024-05-13,30.5,2650000000.0,2,0,1,1,3,6.0,5.0,86885246.0
39833250,2,29,2024-05-13,30.0,4950000000.0,1,3,3,4,5,4.0,4.8,165000000.0
39818527,2,15,2024-05-11,160.0,35000000000.0,2,3,23,23,9,6.0,5.0,218750000.0
38053336,0,26,2024-05-13,468.0,105000000000.0,2,3,12,12,5,50.0,30.0,224358974.0
37780725,3,22,2024-05-13,75.5,4907500000.0,0,1,4,4,5,12.0,5.1,65000000.0
39604528,1,7,2024-05-06,50.0,21500000000.0,2,3,6,5,5,50.0,4.0,430000000.0
39622546,2,4,2024-05-13,53.0,16000000000.0,2,1,4,4,6,6.0,5.0,301886792.0
39834226,1,11,2024-05-13,130.0,40000000000.0,2,1,6,7,7,6.0,5.0,307692308.0
39073833,2,4,2024-04-30,70.0,13500000000.0,2,3,17,18,7,4.0,6.0,192857143.0
39514470,2,29,2024-04-27,59.0,11900000000.0,2,3,4,4,4,10.0,5.0,201694915.0
39809890,1,26,2024-05-10,60.0,30000000000.0,2,3,5,6,6,6.0,6.0,500000000.0
39833709,2,29,2024-05-13,52.0,13200000000.0,2,0,4,3,4,6.0,4.0,253846154.0
39245045,1,29,2024-04-16,105.0,29500000000.0,2,3,6,6,3,15.0,6.0,280952381.0
38531536,1,26,2024-05-10,60.0,26000000000.0,2,3,10,8,8,30.0,6.0,433333333.0
39833583,1,12,2024-05-13,35.0,7200000000.0,2,1,4,4,5,6.0,5.0,205714286.0
39833990,2,12,2024-05-13,50.0,3800000000.0,2,0,3,3,4,6.0,4.0,76000000.0
39810939,2,1,2024-05-10,65.0,21000000000.0,2,3,4,4,5,6.0,6.0,323076923.0
39806734,2,15,2024-05-09,43.0,11300000000.0,2,3,4,3,5,7.0,3.5,262790698.0
39833921,1,4,2024-05-13,87.0,34800000000.0,2,1,1,1,1,25.0,4.5,400000000.0
39833825,2,4,2024-05-13,31.0,6300000000.0,2,3,3,4,5,6.0,5.0,203225806.0
39796870,2,1,2024-05-09,38.0,7700000000.0,2,3,3,5,6,6.0,6.0,202631579.0
39822875,2,4,2024-05-11,38.0,6200000000.0,2,3,3,4,5,6.0,5.0,163157895.0
39833652,2,4,2024-05-13,62.0,19200000000.0,2,1,6,4,6,6.0,6.8,309677419.0
39833432,1,26,2024-05-13,224.0,95000000000.0,2,0,6,4,4,16.0,8.9,424107143.0
39500467,2,4,2024-05-10,80.0,13400000000.0,1,1,4,4,6,6.0,6.1,167500000.0
39535030,2,1,2024-05-13,41.0,6300000000.0,2,3,3,5,5,3.0,5.0,153658537.0
34004480,0,12,2024-05-13,192.0,48000000000.0,1,1,4,4,5,6.0,9.0,250000000.0
39268457,0,12,2024-05-13,144.0,23000000000.0,2,1,4,4,3,6.0,8.0,159722222.0
39391166,0,27,2024-05-13,230.0,11960000000.0,0,1,4,4,4,6.0,5.0,52000000.0
39297502,2,23,2024-05-13,191.0,57000000000.0,2,1,4,4,9,6.0,10.0,298429319.0
39833682,2,29,2024-05-13,52.0,13200000000.0,2,3,4,5,4,8.0,3.9,253846154.0
38053337,0,26,2024-05-13,350.0,69000000000.0,2,1,12,12,5,30.0,50.0,197142857.0
39809838,0,26,2024-05-10,146.0,37000000000.0,2,3,4,4,4,6.0,5.7,253424658.0
39687654,2,10,2024-05-13,30.0,3750000000.0,2,1,3,4,5,6.0,5.0,125000000.0
39833024,1,7,2024-05-13,31.0,11400000000.0,2,3,4,4,4,15.0,3.4,367741935.0
39833447,2,23,2024-05-13,18.0,3690000000.0,1,3,3,4,5,6.0,5.0,205000000.0
39691440,2,10,2024-05-13,66.0,14950000000.0,2,1,11,7,7,6.0,5.0,226515152.0
39832730,2,25,2024-05-13,42.0,1000000000.0,1,1,4,4,5,6.0,5.0,23809524.0
39799322,2,4,2024-05-09,50.0,6800000000.0,2,1,4,4,4,6.0,3.8,136000000.0
39833302,2,4,2024-05-13,54.0,14800000000.0,2,1,4,4,4,10.0,5.0,274074074.0
39833942,1,29,2024-05-13,45.0,12500000000.0,1,1,4,4,5,6.0,5.0,277777778.0
39825106,2,15,2024-05-12,120.0,36500000000.0,2,3,22,22,7,7.0,9.0,304166667.0
39697982,2,10,2024-05-13,78.0,10800000000.0,2,1,5,4,5,6.0,5.0,138461538.0
39833523,2,7,2024-05-13,75.0,18000000000.0,2,3,4,4,6,6.0,7.0,240000000.0
37984558,2,17,2024-05-04,50.0,2050000000.0,2,3,4,3,5,5.0,5.0,41000000.0
34263963,2,11,2024-05-03,32.0,2650000000.0,1,1,3,3,4,3.0,3.5,82812500.0
39833370,2,23,2024-05-13,65.0,18800000000.0,2,1,10,10,7,6.0,4.0,289230769.0
37299854,0,8,2024-05-10,120.0,15500000000.0,2,1,4,4,5,13.5,6.0,129166667.0
32430948,2,11,2024-05-03,32.0,2250000000.0,2,3,4,3,4,4.2,3.5,70312500.0
39678350,0,10,2024-05-07,95.0,22000000000.0,1,3,4,4,4,6.0,5.0,231578947.0
39833522,2,4,2024-05-13,56.0,6900000000.0,2,1,4,4,4,6.0,8.0,123214286.0
39834076,2,29,2024-05-13,55.0,18500000000.0,1,1,4,4,8,6.0,5.0,336363636.0
39834087,2,1,2024-05-13,26.0,4950000000.0,2,3,3,3,5,6.0,3.2,190384615.0
39811003,0,10,2024-05-10,240.0,42000000000.0,1,1,4,4,3,6.0,5.0,175000000.0
39833230,2,23,2024-05-13,30.0,4900000000.0,2,3,3,4,5,3.0,3.2,163333333.0
39776823,2,15,2024-05-07,120.0,23000000000.0,1,1,4,4,7,6.0,5.0,191666667.0
39801455,2,1,2024-05-09,120.0,26500000000.0,2,3,4,4,4,5.0,5.0,220833333.0
39833845,1,9,2024-05-13,70.0,52000000000.0,2,3,5,5,5,6.0,5.0,742857143.0
39321788,0,2,2024-05-13,261.0,39150000000.0,0,0,4,4,5,6.0,15.0,150000000.0
39809711,2,7,2024-05-10,48.0,13900000000.0,2,3,10,9,6,4.0,9.0,289583333.0
39833860,2,4,2024-05-13,135.0,30000000000.0,2,1,4,4,6,6.0,8.0,222222222.0
39724694,1,11,2024-05-11,30.0,7200000000.0,2,1,4,3,5,9.0,3.0,240000000.0
39834137,2,11,2024-05-13,50.0,14200000000.0,2,3,4,4,5,6.0,5.0,284000000.0
39825092,2,4,2024-05-12,42.0,8400000000.0,2,3,9,9,5,6.0,4.8,200000000.0
39813567,2,29,2024-05-10,85.0,17000000000.0,2,3,4,4,3,6.0,10.0,200000000.0
39832976,2,10,2024-05-13,40.0,5850000000.0,1,1,4,3,5,6.0,5.0,146250000.0
39833363,2,29,2024-05-13,95.0,14800000000.0,2,3,8,8,5,8.0,5.0,155789474.0
39667298,1,4,2024-05-13,70.0,25900000000.0,2,3,6,6,8,8.0,6.5,370000000.0
39809783,0,26,2024-05-10,203.0,88000000000.0,2,3,6,5,4,6.0,12.0,433497537.0
39833083,1,23,2024-05-13,68.0,26900000000.0,2,3,8,9,8,8.0,4.0,395588235.0
39823221,2,2,2024-05-13,61.0,11800000000.0,2,3,3,4,3,10.0,15.0,193442623.0
39828882,2,10,2024-05-12,30.0,6300000000.0,1,1,4,4,6,6.0,5.0,210000000.0
39248006,1,12,2024-05-13,50.0,20000000000.0,2,3,5,5,5,6.0,5.0,400000000.0
39570784,2,10,2024-05-13,50.0,10000000000.0,2,1,4,4,6,6.0,5.0,200000000.0
37300137,0,8,2024-05-10,114.0,16000000000.0,2,1,4,4,5,13.5,6.0,140350877.0
39822608,0,11,2024-05-13,169.0,79000000000.0,2,3,1,3,4,14.0,10.0,467455621.0
39704656,2,2,2024-05-13,40.0,4100000000.0,2,3,4,4,1,5.0,4.0,102500000.0
39765019,1,4,2024-05-06,94.0,13860000000.0,2,3,6,5,5,9.0,4.7,147446809.0
38585902,2,26,2024-04-27,300.0,37000000000.0,2,3,6,6,4,6.0,15.0,123333333.0
