pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage,price_per_sqm
39693752,Nhà riêng,Hà Đông,2024-05-13,30.0,4800000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,4,5,3.0,3.5,160000000.0
39676211,Nhà riêng,Hà Đông,2024-05-09,44.0,5800000000.0,Sổ đỏ/ sổ hồng,Cơ bản,2,1,-1,2.5,3.3,131818182.0
39671102,Nhà riêng,Hà Đông,2024-05-09,42.0,9450000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,10.0,3.0,225000000.0
39329589,Nhà mặt phố,Hai Bà Trưng,2024-05-06,32.0,13800000000.0,Sổ đỏ/ sổ hồng,Khác,5,5,5,30.0,4.5,431250000.0
39820630,Nhà mặt phố,Đống Đa,2024-05-13,24.0,11800000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,-1,6,4.0,3.7,491666667.0
39816286,Nhà riêng,Thanh Xuân,2024-05-13,77.0,13500000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,7,-1.0,-1.0,175324675.0
39833357,Nhà riêng,Long Biên,2024-05-13,30.0,3900000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,2,4,3.0,3.8,130000000.0
36742236,Nhà mặt phố,Hoàn Kiếm,2024-05-13,750.0,451600000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,8,4,35.0,20.0,602133333.0
39256246,Nhà biệt thự liền kề,Gia Lâm,2024-05-07,192.5,26950000000.0,Đang chờ sổ,Khác,-1,-1,4,-1.0,11.0,140000000.0
39738313,Nhà mặt phố,Đống Đa,2024-05-13,85.0,30000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,4.0,352941176.0
39833520,Nhà riêng,Hoàng Mai,2024-05-13,38.25,4200000000.0,Sổ đỏ/ sổ hồng,Khác,4,-1,5,-1.0,-1.0,109803922.0
39689700,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-13,90.0,19500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,30.0,6.0,216666667.0
39806109,Nhà mặt phố,Hà Đông,2024-05-09,87.0,19500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,8,-1.0,-1.0,224137931.0
39287975,Nhà riêng,Đống Đa,2024-05-08,45.0,14800000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,7.0,3.8,328888889.0
38935061,Nhà riêng,Đống Đa,2024-05-08,50.0,15600000000.0,Khác,Khác,6,4,5,12.0,4.0,312000000.0
39545237,Nhà riêng,Hà Đông,2024-05-13,30.0,3650000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,7,-1.0,-1.0,121666667.0
39832913,Nhà biệt thự liền kề,Hoài Đức,2024-05-13,50.0,8700000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,8.0,4.0,174000000.0
39829462,Nhà riêng,Hai Bà Trưng,2024-05-12,62.0,6800000000.0,Khác,Khác,6,5,5,-1.0,-1.0,109677419.0
39505493,Nhà riêng,Hà Đông,2024-05-13,50.0,8700000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,4,5,10.0,4.0,174000000.0
39702520,Nhà riêng,Hoàng Mai,2024-05-13,90.0,17000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,3,4,-1.0,4.2,188888889.0
39833015,Nhà riêng,Nam Từ Liêm,2024-05-13,88.0,16680000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,25,25,7,-1.0,-1.0,189545455.0
39765850,Nhà riêng,Thanh Xuân,2024-05-06,42.0,7550000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,3.0,4.2,179761905.0
39757777,Nhà riêng,Cầu Giấy,2024-05-05,69.0,30000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,12,12,8,12.0,5.0,434782609.0
39300664,Nhà biệt thự liền kề,Long Biên,2024-05-13,96.0,19500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,11.0,6.0,203125000.0
39539307,Nhà riêng,Hà Đông,2024-05-13,35.0,7700000000.0,Sổ đỏ/ sổ hồng,Cơ bản,5,5,7,8.0,8.0,220000000.0
39447972,Nhà riêng,Hà Đông,2024-05-13,56.0,12000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,10,10,7,17.0,4.5,214285714.0
39443314,Nhà mặt phố,Hà Đông,2024-05-13,53.0,12500000000.0,Sổ đỏ/ sổ hồng,Cơ bản,5,5,5,18.0,4.0,235849057.0
38319515,Nhà mặt phố,Hoàn Kiếm,2024-05-13,265.0,178000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,13.0,671698113.0
37973612,Nhà mặt phố,Cầu Giấy,2024-05-13,2000.0,390000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,50.0,195000000.0
39729420,Nhà riêng,Thanh Oai,2024-05-13,40.0,2200000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,3,3,2.5,4.0,55000000.0
39629239,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-13,192.0,40000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,-1,4,17.0,12.0,208333333.0
39711249,Nhà riêng,Hà Đông,2024-05-11,33.0,1790000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,4,-1.0,-1.0,54242424.0
39549776,Nhà biệt thự liền kề,Ba Đình,2024-05-13,398.0,100000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,10,-1,4,10.0,10.0,251256281.0
38009462,Nhà riêng,Ba Đình,2024-05-13,74.0,22000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,11,7,7,12.0,4.11,297297297.0
39826928,Nhà riêng,Đông Anh,2024-05-13,54.0,10000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,7,4.0,4.05,185185185.0
39833761,Nhà biệt thự liền kề,Hà Đông,2024-05-13,86.0,23000000000.0,Sổ đỏ/ sổ hồng,Khác,4,4,5,-1.0,-1.0,267441860.0
39832180,Nhà riêng,Cầu Giấy,2024-05-13,70.0,14550000000.0,Sổ đỏ/ sổ hồng,Khác,14,15,8,2.5,8.0,207857143.0
39801418,Nhà riêng,Nam Từ Liêm,2024-05-09,70.0,9900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,3.5,4.6,141428571.0
39830598,Nhà riêng,Long Biên,2024-05-13,78.0,12500000000.0,Sổ đỏ/ sổ hồng,Khác,4,4,4,5.0,6.0,160256410.0
39718135,Shophouse/Nhà phố thương mại,Long Biên,2024-05-13,170.0,35000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,4,-1.0,-1.0,205882353.0
39454724,Nhà riêng,Hà Đông,2024-05-13,44.0,5900000000.0,Sổ đỏ/ sổ hồng,Khác,3,3,3,12.0,4.34,134090909.0
39833246,Nhà riêng,Nam Từ Liêm,2024-05-13,32.0,4200000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,4,5,-1.0,-1.0,131250000.0
39686975,Nhà riêng,Hà Đông,2024-05-06,40.0,7200000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,3,4,5.0,5.0,180000000.0
39627352,Nhà mặt phố,Hà Đông,2024-05-13,50.0,15000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,4,6,10.0,5.0,300000000.0
39542305,Nhà riêng,Hà Đông,2024-05-13,31.0,3500000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,3,5,2.5,5.2,112903226.0
39129736,Nhà riêng,Long Biên,2024-05-10,120.0,16860000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,7,6,6.0,5.0,140500000.0
39814436,Nhà riêng,Đống Đa,2024-05-10,65.0,15500000000.0,Khác,Khác,10,10,6,-1.0,5.0,238461538.0
39697906,Nhà riêng,Long Biên,2024-05-06,45.0,9800000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,2,3,5,12.0,7.0,217777778.0
39515121,Nhà riêng,Long Biên,2024-05-10,120.0,24500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,3,24.0,6.0,204166667.0
39598495,Nhà mặt phố,Hà Đông,2024-05-06,50.0,9300000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,4,4,8.0,5.0,186000000.0
39515012,Nhà riêng,Long Biên,2024-05-10,38.0,9200000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,6,7,8.0,5.4,242105263.0
39515155,Nhà riêng,Long Biên,2024-05-10,54.0,9400000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,3.0,4.1,174074074.0
39678055,Nhà riêng,Tây Hồ,2024-05-06,202.0,25654000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,1,-1.0,-1.0,127000000.0
39041223,Nhà riêng,Long Biên,2024-04-26,34.0,4600000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,5,3.0,4.0,135294118.0
39777511,Nhà mặt phố,Long Biên,2024-05-07,81.0,33400000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,5,5,40.0,6.0,412345679.0
39663865,Nhà riêng,Hà Đông,2024-05-06,30.0,4000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,4,5,4.0,4.0,133333333.0
39814739,Nhà riêng,Đống Đa,2024-05-10,90.0,16000000000.0,Sổ đỏ/ sổ hồng,Khác,5,6,4,-1.0,7.0,177777778.0
39263082,Nhà mặt phố,Long Biên,2024-05-06,129.0,39700000000.0,Sổ đỏ/ sổ hồng,Cơ bản,6,6,6,40.0,5.0,307751938.0
39832498,Nhà mặt phố,Đống Đa,2024-05-13,60.0,23000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,4,-1.0,-1.0,383333333.0
39558565,Nhà biệt thự liền kề,Long Biên,2024-05-13,241.0,58000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,5,4,24.0,15.0,240663900.0
39698145,Nhà mặt phố,Hai Bà Trưng,2024-05-06,200.0,145000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,8,9,9,60.0,7.0,725000000.0
39630555,Nhà mặt phố,Long Biên,2024-05-13,52.0,17300000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,6,7,40.0,4.0,332692308.0
39833650,Nhà riêng,Thanh Trì,2024-05-13,70.0,14000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,-1.0,-1.0,200000000.0
39833643,Nhà riêng,Bắc Từ Liêm,2024-05-13,34.0,4600000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,3,4,-1.0,-1.0,135294118.0
39777395,Nhà biệt thự liền kề,Long Biên,2024-05-07,108.0,19300000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,4,3,8.0,10.0,178703704.0
39553003,Nhà biệt thự liền kề,Long Biên,2024-05-02,128.0,28500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,6,7,6.0,12.0,222656250.0
39833615,Nhà riêng,Thanh Xuân,2024-05-13,15.0,3700000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,5,57.0,4.0,246666667.0
39833023,Nhà riêng,Thanh Xuân,2024-05-13,38.0,7300000000.0,Sổ đỏ/ sổ hồng,Khác,3,-1,6,-1.0,-1.0,192105263.0
38502117,Nhà biệt thự liền kề,Long Biên,2024-05-13,230.0,105000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,10,10,5,40.0,28.0,456521739.0
39704830,Nhà biệt thự liền kề,Long Biên,2024-05-07,168.0,76000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,40.0,22.0,452380952.0
38464445,Nhà mặt phố,Long Biên,2024-05-07,42.0,12500000000.0,Sổ đỏ/ sổ hồng,Cơ bản,6,6,7,40.0,6.0,297619048.0
39705817,Nhà mặt phố,Long Biên,2024-05-07,73.0,16000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,4,40.0,8.5,219178082.0
39833301,Nhà riêng,Cầu Giấy,2024-05-13,13.0,2700000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,2,2,4,2.5,3.5,207692308.0
39773596,Nhà riêng,Cầu Giấy,2024-05-07,65.0,22800000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,8,8,7,20.0,4.5,350769231.0
39705905,Nhà mặt phố,Long Biên,2024-05-07,99.0,21000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,3,4,40.0,4.2,212121212.0
39773401,Nhà riêng,Cầu Giấy,2024-05-07,50.0,14600000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,7,7,7,4.0,4.5,292000000.0
39705858,Nhà biệt thự liền kề,Long Biên,2024-05-07,151.0,22000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,6,5,12.0,7.2,145695364.0
39705924,Nhà mặt phố,Long Biên,2024-05-07,90.0,24200000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,40.0,5.0,268888889.0
37126662,Nhà biệt thự liền kề,Bắc Từ Liêm,2024-05-13,370.0,109900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,45.0,36.0,297027027.0
39833006,Nhà riêng,Thanh Xuân,2024-05-13,28.0,4350000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,5,4.0,3.3,155357143.0
39396325,Nhà mặt phố,Hai Bà Trưng,2024-05-13,55.0,13000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,6,12.0,4.0,236363636.0
39136916,Nhà mặt phố,Long Biên,2024-05-02,60.0,22000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,4,7,40.0,4.0,366666667.0
39701287,Nhà mặt phố,Long Biên,2024-05-07,90.0,24200000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,40.0,5.0,268888889.0
39832967,Nhà riêng,Nam Từ Liêm,2024-05-13,50.0,9680000000.0,Sổ đỏ/ sổ hồng,Khác,11,-1,7,-1.0,-1.0,193600000.0
39515080,Nhà mặt phố,Long Biên,2024-05-13,82.0,25000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,22,24,10,12.0,4.5,304878049.0
39310931,Nhà mặt phố,Long Biên,2024-05-13,90.0,38500000000.0,Sổ đỏ/ sổ hồng,Cơ bản,2,2,2,40.0,6.0,427777778.0
39221409,Nhà mặt phố,Hai Bà Trưng,2024-04-19,220.0,153000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,4,1,40.0,7.0,695454545.0
39632556,Nhà biệt thự liền kề,Gia Lâm,2024-05-13,75.0,12500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,5,5,22.0,5.0,166666667.0
39765308,Nhà riêng,Hai Bà Trưng,2024-05-06,116.0,21000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,31,31,7,6.0,10.0,181034483.0
39765282,Nhà riêng,Hai Bà Trưng,2024-05-06,100.0,25000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,19,19,7,4.0,5.0,250000000.0
39653808,Nhà riêng,Cầu Giấy,2024-05-13,52.0,25500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,-1,5,-1.0,-1.0,490384615.0
39409791,Nhà riêng,Long Biên,2024-05-06,126.0,21500000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,4,2,12.0,6.0,170634921.0
38566397,Nhà mặt phố,Long Biên,2024-05-13,360.0,77500000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,4,45.0,12.0,215277778.0
39832590,Nhà biệt thự liền kề,Hoài Đức,2024-05-13,135.0,163000000000.0,Hợp đồng mua bán,Khác,8,8,5,30.0,7.5,1207407407.0
39078236,Nhà mặt phố,Tây Hồ,2024-05-02,259.0,224000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,8,8,5,24.0,11.5,864864865.0
37432316,Nhà riêng,Ba Đình,2024-05-13,65.0,22400000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,9.0,6.5,344615385.0
39833599,Nhà riêng,Hoài Đức,2024-05-13,40.0,3100000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,3,4,3.0,4.2,77500000.0
39200247,Nhà biệt thự liền kề,Long Biên,2024-04-19,410.0,125000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,7,7,4,25.0,9.0,304878049.0
39630563,Nhà riêng,Long Biên,2024-05-13,40.0,8700000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,5,7,6.0,4.2,217500000.0
39627797,Nhà riêng,Long Biên,2024-05-13,50.0,6400000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,3,4,3.0,4.0,128000000.0
39016256,Nhà riêng,Long Biên,2024-05-06,90.0,13800000000.0,Sổ đỏ/ sổ hồng,Khác,4,4,4,12.0,4.5,153333333.0
39706533,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-13,248.0,47000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,-1,-1.0,15.0,189516129.0
39037497,Nhà riêng,Long Biên,2024-05-06,45.0,5500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,5,4.0,5.0,122222222.0
39735866,Nhà mặt phố,Ba Đình,2024-05-13,150.0,58000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,6,4,30.0,10.0,386666667.0
39107446,Nhà riêng,Long Biên,2024-05-06,120.0,16860000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,7,6,8.0,5.0,140500000.0
39833489,Nhà mặt phố,Long Biên,2024-05-13,43.0,16000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,2,3,3,40.0,3.4,372093023.0
37947666,Nhà biệt thự liền kề,Tây Hồ,2024-05-13,511.0,115000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,10,6,40.0,16.0,225048924.0
39832957,Nhà biệt thự liền kề,Hoàng Mai,2024-05-13,200.0,52000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,4,4,7.0,16.0,260000000.0
39833488,Nhà riêng,Nam Từ Liêm,2024-05-13,54.0,7300000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,2,2,3,-1.0,-1.0,135185185.0
39832732,Nhà riêng,Thanh Xuân,2024-05-13,53.0,12700000000.0,Sổ đỏ/ sổ hồng,Khác,4,-1,4,-1.0,4.5,239622642.0
39593509,Nhà riêng,Đống Đa,2024-05-13,52.0,8700000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,3,4,-1.0,-1.0,167307692.0
39833411,Nhà riêng,Hà Đông,2024-05-13,55.0,8800000000.0,Sổ đỏ/ sổ hồng,Cơ bản,3,2,3,-1.0,4.5,160000000.0
39737774,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-13,200.0,39000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,7,4,30.0,13.0,195000000.0
39832434,Nhà riêng,Hoàng Mai,2024-05-13,31.0,4500000000.0,Sổ đỏ/ sổ hồng,Khác,3,4,5,-1.0,4.5,145161290.0
39684678,Nhà riêng,Hà Đông,2024-05-08,45.0,10500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,4,5,8.0,3.9,233333333.0
39824973,Nhà riêng,Hoàng Mai,2024-05-13,40.5,2500000000.0,Đang chờ sổ,Cơ bản,2,2,2,-1.0,-1.0,61728395.0
39705742,Nhà riêng,Long Biên,2024-05-07,100.0,28000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,3,4,24.0,20.0,280000000.0
38756501,Nhà riêng,Đống Đa,2024-05-13,55.0,11000000000.0,Khác,Khác,5,4,5,3.0,4.2,200000000.0
39146682,Nhà mặt phố,Hai Bà Trưng,2024-05-13,80.2,77769138000.0,Sổ đỏ/ sổ hồng,Không nội thất,1,1,1,8.0,4.36,969690000.0
39705690,Nhà riêng,Long Biên,2024-05-07,56.0,10500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,4,5,12.0,5.0,187500000.0
39711931,Nhà riêng,Long Biên,2024-05-08,42.0,6400000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,5,7.0,4.0,152380952.0
39630598,Nhà riêng,Long Biên,2024-05-10,52.0,8500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,5,6.0,4.0,163461538.0
39549949,Nhà riêng,Long Biên,2024-05-06,40.0,12000000000.0,Sổ đỏ/ sổ hồng,Khác,3,4,5,12.0,3.8,300000000.0
39833531,Nhà riêng,Hoàn Kiếm,2024-05-13,45.0,8000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,5,6,3.0,4.3,177777778.0
35836454,Nhà biệt thự liền kề,Long Biên,2024-05-13,380.0,43000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,-1.0,113157895.0
39520041,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-13,100.0,30000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,5,-1.0,5.0,300000000.0
39310643,Nhà riêng,Long Biên,2024-05-10,90.0,18500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,6,6,6,8.0,4.5,205555556.0
39374671,Nhà mặt phố,Cầu Giấy,2024-05-13,105.0,42000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,8,-1.0,-1.0,400000000.0
39104868,Nhà riêng,Long Biên,2024-05-13,62.0,15900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,5,6,8.0,5.0,256451613.0
39484636,Shophouse/Nhà phố thương mại,Bắc Từ Liêm,2024-05-07,186.5,8019500000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,2,2,6.0,5.0,43000000.0
39832781,Nhà mặt phố,Long Biên,2024-05-13,42.0,12500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,5,-1.0,4.1,297619048.0
39830833,Nhà mặt phố,Ba Đình,2024-05-13,120.0,48300000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,-1.0,402500000.0
39832903,Nhà riêng,Hà Đông,2024-05-13,33.0,4950000000.0,Khác,Khác,3,-1,5,3.5,3.5,150000000.0
39810647,Nhà riêng,Hoàng Mai,2024-05-10,30.0,4350000000.0,Sổ đỏ/ sổ hồng,Khác,3,3,4,-1.0,-1.0,145000000.0
39833446,Nhà riêng,Thanh Trì,2024-05-13,54.5,5700000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,-1,5,-1.0,-1.0,104587156.0
38854566,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-13,200.0,40000000000.0,Hợp đồng mua bán,Khác,-1,-1,3,12.0,5.0,200000000.0
39833412,Nhà riêng,Đống Đa,2024-05-13,56.0,13200000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,3,4,-1.0,4.2,235714286.0
39832465,Nhà riêng,Thanh Xuân,2024-05-13,19.0,2730000000.0,Khác,Khác,3,3,4,-1.0,-1.0,143684211.0
39833404,Nhà biệt thự liền kề,Long Biên,2024-05-13,154.0,29000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,-1,-1,4,-1.0,7.0,188311688.0
39833402,Nhà mặt phố,Thanh Trì,2024-05-13,54.0,9500000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,3,3,24.0,-1.0,175925926.0
39735994,Nhà riêng,Hoàng Mai,2024-05-13,35.0,5900000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,3,4,6,5.0,3.5,168571429.0
39831002,Nhà riêng,Hoàng Mai,2024-05-13,45.0,7790000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,4,4,-1.0,4.2,173111111.0
38609786,Nhà mặt phố,Hoàng Mai,2024-05-13,176.0,33500000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,8,-1.0,6.5,190340909.0
39486199,Nhà biệt thự liền kề,Mê Linh,2024-05-13,600.0,11000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,8,6,3,-1.0,-1.0,18333333.0
39820752,Nhà riêng,Đống Đa,2024-05-11,35.0,6850000000.0,Sổ đỏ/ sổ hồng,Khác,2,2,4,-1.0,4.0,195714286.0
39833391,Nhà riêng,Hoài Đức,2024-05-13,50.0,3950000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,3,4,-1.0,-1.0,79000000.0
39832445,Nhà riêng,Cầu Giấy,2024-05-13,99.0,18800000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,5,6,7.0,5.0,189898990.0
39031600,Nhà mặt phố,Thanh Xuân,2024-05-13,198.0,98000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,-1.0,494949495.0
38557901,Nhà mặt phố,Thanh Xuân,2024-05-13,191.0,82000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,6.3,429319372.0
39612673,Nhà riêng,Đống Đa,2024-05-13,90.0,40000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,2,4,-1.0,-1.0,444444444.0
38380425,Nhà riêng,Đống Đa,2024-05-13,43.0,6500000000.0,Khác,Khác,-1,-1,4,-1.0,-1.0,151162791.0
39707071,Nhà riêng,Hai Bà Trưng,2024-05-13,70.0,9700000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,5.5,138571429.0
39833353,Nhà riêng,Thanh Trì,2024-05-13,60.05,5250000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,-1,5,-1.0,3.6,87427144.0
39729556,Nhà riêng,Hà Đông,2024-05-03,40.0,8500000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,4,-1.0,-1.0,212500000.0
39729476,Nhà riêng,Nam Từ Liêm,2024-05-13,50.0,6000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,5,-1.0,-1.0,120000000.0
39343080,Nhà riêng,Hà Đông,2024-05-13,40.0,4600000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,4,2.5,3.8,115000000.0
38502454,Nhà mặt phố,Thanh Xuân,2024-05-13,182.0,50000000000.0,Khác,Khác,-1,-1,-1,-1.0,-1.0,274725275.0
39606701,Nhà riêng,Cầu Giấy,2024-05-07,54.0,12900000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,-1,7,-1.0,-1.0,238888889.0
39833344,Nhà mặt phố,Hoàng Mai,2024-05-13,500.0,93000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,8,9,3,30.0,15.0,186000000.0
39829622,Nhà riêng,Hoàn Kiếm,2024-05-13,66.0,33000000000.0,Sổ đỏ/ sổ hồng,Khác,-1,-1,-1,-1.0,-1.0,500000000.0
39634333,Nhà mặt phố,Tây Hồ,2024-05-13,105.0,25000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,-1,-1,4,-1.0,6.7,238095238.0
39450860,Nhà biệt thự liền kề,Nam Từ Liêm,2024-05-13,112.0,33000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,5,5,5,14.0,5.0,294642857.0
38670173,Nhà mặt phố,Ba Đình,2024-05-13,105.0,32000000000.0,Sổ đỏ/ sổ hồng,Cơ bản,-1,-1,-1,-1.0,-1.0,304761905.0
39832811,Nhà riêng,Hai Bà Trưng,2024-05-13,75.0,18000000000.0,Sổ đỏ/ sổ hồng,Khác,5,5,6,-1.0,6.0,240000000.0
39833236,Nhà riêng,Đống Đa,2024-05-13,53.0,13200000000.0,Sổ đỏ/ sổ hồng,Cơ bản,4,-1,4,-1.0,3.9,249056604.0
39832561,Nhà biệt thự liền kề,Tây Hồ,2024-05-13,224.0,90000000000.0,Sổ đỏ/ sổ hồng,Đầy đủ,4,5,4,25.0,8.88,401785714.0
