pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,house_orientation,balcony_orientation,entrance,frontage
39850083,Nhà riêng,Thanh Trì,14/05/2024,120 m²,"5,5 tỷ",,,2 phòng,2 phòng,2 tầng,,,,"4,18 m"
39850299,Nhà riêng,Hà Đông,14/05/2024,43 m²,"2,35 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,3 tầng,Đông - Nam,Đông - Nam,3 m,4 m
33435566,Nhà biệt thự liền kề,Hà Đông,08/05/2024,91 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Full mặt ngoài,12 phòng,8 phòng,6 tầng,,,,"6,5 m"
39794290,Nhà riêng,Hoàng Mai,08/05/2024,52 m²,"6,4 tỷ",Sổ đỏ.,,5 phòng,5 phòng,5 tầng,,,3 m,"3,8 m"
39850232,Nhà riêng,Thanh Xuân,14/05/2024,30 m²,"3,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,,4 tầng,,,,
39621587,Nhà biệt thự liền kề,Thanh Trì,14/05/2024,60 m²,"15,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,3 phòng,5 tầng,,,25 m,4 m
39850199,Nhà riêng,Long Biên,14/05/2024,38 m²,4 tỷ,Sổ đỏ/ Sổ hồng.,Cơ bản.,3 phòng,4 phòng,5 tầng,,,,
39850189,Nhà riêng,Hai Bà Trưng,14/05/2024,83 m²,"16,8 tỷ",Sổ đỏ/ Sổ hồng,,7 phòng,7 phòng,7 tầng,,,6 m,"5,8 m"
39849368,Nhà riêng,Thanh Trì,14/05/2024,300 m²,39 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,,,,,,,12 m
39825029,Nhà mặt phố,Long Biên,12/05/2024,90 m²,"29,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ nội thất xịm.,,,7 tầng,,,,
39042771,Nhà biệt thự liền kề,Long Biên,13/05/2024,150 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,,4 phòng,5 phòng,4 tầng,Tây - Bắc,,20 m,"13,09 m"
39850184,Nhà riêng,Ba Đình,14/05/2024,63 m²,"12,8 tỷ",Sổ đỏ/ Sổ hồng,,7 phòng,6 phòng,5 tầng,,,4 m,"4,3 m"
37442566,Nhà biệt thự liền kề,Thạch Thất,14/05/2024,258 m²,"11,2 tỷ",Sổ đỏ/ Sổ hồng.,,5 phòng,5 phòng,4 tầng,,,13 m,10 m
39847719,Nhà riêng,Hoài Đức,14/05/2024,30 m²,"3,6 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,Tây - Nam,,2 m,6 m
39847772,Nhà riêng,Cầu Giấy,14/05/2024,65 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,,,
38617003,Nhà riêng,Ba Đình,10/05/2024,41 m²,8 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,,,6 m
39850174,Nhà riêng,Long Biên,14/05/2024,65 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng.,,5 phòng,,5 tầng,,,,5 m
39850180,Nhà biệt thự liền kề,Nam Từ Liêm,14/05/2024,143 m²,35 tỷ,Sổ đỏ chính chủ sẵn sàng giao dịch.,Đầy đủ,4 phòng,5 phòng,5 tầng,,,10 m,16 m
39611359,Nhà mặt phố,Đống Đa,10/05/2024,86 m²,43 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,,5 tầng,,,,6 m
39715063,Nhà riêng,Cầu Giấy,10/05/2024,60 m²,21 tỷ,,,,,7 tầng,,,6 m,"5,2 m"
39850084,Nhà biệt thự liền kề,Hoàng Mai,14/05/2024,95 m²,"28,3 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,6 phòng,5 tầng,,,6 m,5 m
39577520,Nhà biệt thự liền kề,Thạch Thất,14/05/2024,298 m²,"13,5 tỷ",Có sổ.,,9 phòng,9 phòng,3 tầng,Bắc,Bắc,10 m,37 m
39703376,Nhà biệt thự liền kề,Hà Đông,14/05/2024,300 m²,Thỏa thuận,,,8 phòng,6 phòng,7 tầng,Đông - Nam,Đông - Nam,60 m,40 m
38873056,Nhà mặt phố,Hoàn Kiếm,10/05/2024,100 m²,41 tỷ,,,,,1 tầng,,,8 m,"5,5 m"
39823539,Nhà riêng,Chương Mỹ,11/05/2024,38 m²,"1,85 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,3 tầng,Đông - Nam,Đông - Nam,4 m,"3,34 m"
39590851,Nhà riêng,Thanh Xuân,07/05/2024,41 m²,"7,6 tỷ",Sổ đỏ,,5 phòng,,5 tầng,,,,5 m
39792688,Nhà riêng,Cầu Giấy,08/05/2024,52 m²,"16,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,14 phòng,14 phòng,8 tầng,,,,"5,2 m"
39850047,Nhà riêng,Hà Đông,14/05/2024,50 m²,3 tỷ,,Không nội thất,2 phòng,1 phòng,1 tầng,,,7 m,
38855701,Shophouse/Nhà phố thương mại,Nam Từ Liêm,14/05/2024,100 m²,10 tỷ,,,,,,,,,
38747680,Shophouse/Nhà phố thương mại,Nam Từ Liêm,14/05/2024,170 m²,9 tỷ,,,,,,,,,
35473149,Nhà biệt thự liền kề,Hoài Đức,14/05/2024,129 m²,"18,5 tỷ",Sổ đỏ sẵn sàng.,,,,4 tầng,,,,
21765497,Nhà biệt thự liền kề,Nam Từ Liêm,14/05/2024,205 m²,30 tỷ,Hợp đồng mua bán,,7 phòng,6 phòng,4 tầng,Đông - Nam,Tây - Nam,18 m,18 m
39714751,Nhà riêng,Tây Hồ,11/05/2024,40 m²,"8,3 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,4 phòng,5 tầng,Tây,,,4 m
39520433,Nhà biệt thự liền kề,Hà Đông,14/05/2024,104 m²,30 tỷ,,,,,,,,,
37018474,Shophouse/Nhà phố thương mại,Hai Bà Trưng,14/05/2024,150 m²,17 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,,,,
39850043,Nhà biệt thự liền kề,Tây Hồ,14/05/2024,75 m²,23 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,8 phòng,8 tầng,,,8 m,"7,3 m"
39849439,Nhà riêng,Hai Bà Trưng,14/05/2024,47 m²,"13,1 tỷ",Sổ đỏ/ Sổ hồng,Không nội thất,1 phòng,1 phòng,1 tầng,Tây,Tây,,"4,5 m"
39849867,Nhà biệt thự liền kề,Nam Từ Liêm,14/05/2024,61 m²,"11,5 tỷ","Pháp lý: Sổ đỏ chính chủ, đẹp như A4. Sẵn sàng giao dịch.",Đầy đủ - Chủ hoàn thiện nội thất gỗ gõ xịn (đắt gấp đôi gỗ lim).,4 phòng,,4 tầng,,,,
39714783,Nhà riêng,Tây Hồ,11/05/2024,48 m²,"10,3 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,4 phòng,5 tầng,Đông - Nam,,4 m,7 m
39850028,Nhà mặt phố,Hai Bà Trưng,14/05/2024,72 m²,12 tỷ,Sổ đỏ/ Sổ hồng,,,,,,,,
39850164,Nhà riêng,Đống Đa,14/05/2024,88 m²,"28,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,,10 m,8 m
39849924,Nhà riêng,Ba Đình,14/05/2024,44 m²,"15,5 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,,,
39713536,Nhà mặt phố,Hoàng Mai,14/05/2024,250 m²,"24,6 tỷ",Sổ đỏ/ Sổ hồng.,,4 phòng,4 phòng,3 tầng,,,,
37227610,Nhà biệt thự liền kề,Gia Lâm,14/05/2024,150 m²,"27,5 tỷ",,,,,,,,,
39823574,Nhà riêng,Đống Đa,11/05/2024,12 m²,"2,05 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,3 phòng,4 tầng,,,2 m,
39627792,Nhà riêng,Cầu Giấy,10/05/2024,100 m²,39 tỷ,Sổ đỏ/ Sổ hồng,,,,7 tầng,,,7 m,"6,5 m"
39839106,Nhà riêng,Đống Đa,13/05/2024,45 m²,15 tỷ,Sổ đỏ/ Sổ hồng,,,,4 tầng,,,6 m,4 m
39849277,Nhà riêng,Tây Hồ,14/05/2024,42 m²,"4,7 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,5 tầng,Đông - Nam,Đông - Nam,100 m,"4,07 m"
39849286,Nhà riêng,Bắc Từ Liêm,14/05/2024,30 m²,"3,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng,,,6 m,7 m
36012850,Nhà riêng,Ba Đình,14/05/2024,60 m²,"16,5 tỷ",Sổ đỏ/ Sổ hồng,,50 phòng,4 phòng,5 tầng,Đông - Bắc,,10 m,6 m
39489561,Nhà biệt thự liền kề,Ba Đình,14/05/2024,113 m²,78 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,Đông - Bắc,Tây - Nam,12 m,15 m
37934297,Nhà riêng,Nam Từ Liêm,09/05/2024,32 m²,"4,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,1 phòng,1 phòng,2 tầng,,,"2,5 m","3,6 m"
39522585,Nhà riêng,Hà Đông,09/05/2024,31 m²,"4,35 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,5 tầng,,,2 m,"7,5 m"
39466246,Nhà riêng,Hà Đông,09/05/2024,32 m²,"4,5 tỷ",Sổ đỏ,Đầy đủ,3 phòng,4 phòng,5 tầng,,,"2,5 m","4,6 m"
39233973,Nhà riêng,Đống Đa,14/05/2024,75 m²,"26,8 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,5 tầng,,,10 m,"7,2 m"
39850035,Nhà riêng,Ba Đình,14/05/2024,50 m²,"12,9 tỷ",Sổ đỏ.,Cơ bản,4 phòng,4 phòng,5 tầng,,,5 m,4 m
39850079,Nhà riêng,Đống Đa,14/05/2024,65 m²,25 tỷ,Sổ đỏ/ Sổ hồng,,,,8 tầng,,,,"5,5 m"
39850092,Nhà riêng,Đống Đa,14/05/2024,41 m²,"6,76 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,5 tầng,,,,6 m
39415249,Nhà riêng,Hà Đông,09/05/2024,35 m²,"4,85 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,,,"2,5 m","4,5 m"
39742958,Nhà mặt phố,Cầu Giấy,14/05/2024,520 m²,250 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,105 phòng,110 phòng,10 tầng,,,10 m,15 m
39850003,Nhà mặt phố,Hai Bà Trưng,14/05/2024,132 m²,160 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,,,,,
39849412,Nhà riêng,Cầu Giấy,14/05/2024,45 m²,"4,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,,5 tầng,,,,4 m
39641376,Nhà riêng,Cầu Giấy,14/05/2024,110 m²,21 tỷ,,Full đồ đủ.,,,7 tầng,,,4 m,"7,5 m"
39849993,Nhà riêng,Ba Đình,14/05/2024,43 m²,"6,7 tỷ",Sổ đỏ/ Sổ hồng,,5 phòng,5 phòng,5 tầng,,,3 m,"3,4 m"
39849083,Nhà riêng,Cầu Giấy,14/05/2024,50 m²,"12,6 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,5 phòng,6 tầng,,,8 m,"4,5 m"
39823492,Nhà riêng,Ba Đình,11/05/2024,72 m²,11 tỷ,Sổ đỏ,Đầy đủ,6 phòng,4 phòng,5 tầng,,,3 m,4 m
39849848,Nhà riêng,Cầu Giấy,14/05/2024,55 m²,"14,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng,,,,
39849690,Nhà riêng,Hai Bà Trưng,14/05/2024,83 m²,"16,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,7 tầng,,,,
39849901,Nhà riêng,Hà Đông,14/05/2024,30 m²,"4,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,,4 m,"3,71 m"
39729987,Nhà mặt phố,Hoàng Mai,13/05/2024,"86,2 m²",23 tỷ,Sổ đỏ/ Sổ hồng.,,5 phòng,4 phòng,4 tầng,,,30 m,"4,84 m"
39849053,Nhà riêng,Long Biên,14/05/2024,60 m²,"6,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,4 tầng,,,,
39849956,Nhà biệt thự liền kề,Hoàng Mai,14/05/2024,50 m²,"13,6 tỷ",Sổ đỏ/ Sổ hồng,,5 phòng,5 phòng,5 tầng,,,6 m,4 m
39849504,Nhà riêng,Nam Từ Liêm,14/05/2024,70 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,13 phòng,13 phòng,7 tầng,,,6 m,4 m
39849018,Nhà riêng,Gia Lâm,14/05/2024,30 m²,"2,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,4 tầng,Đông - Bắc,Đông - Bắc,5 m,"4,2 m"
39794043,Nhà riêng,Hai Bà Trưng,08/05/2024,30 m²,4 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,4 tầng,,,,
39733167,Nhà biệt thự liền kề,Mê Linh,14/05/2024,300 m²,14 tỷ,Hợp đồng mua bán,,4 phòng,4 phòng,3 tầng,,,,
33878412,Nhà riêng,Cầu Giấy,11/05/2024,80 m²,"11,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,3 tầng,,,,"5,9 m"
39759101,Nhà riêng,Tây Hồ,06/05/2024,93 m²,"21,5 tỷ",,Full nội thất cao cấp.,20 phòng,20 phòng,7 tầng,,,,6 m
39526331,Nhà mặt phố,Đống Đa,09/05/2024,66 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,,,,
39815090,Nhà riêng,Đống Đa,10/05/2024,50 m²,"6,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,5 phòng,5 tầng,,,,
39829434,Nhà riêng,Đống Đa,12/05/2024,90 m²,"16,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,21 phòng,21 phòng,8 tầng,,,,
39849613,Nhà riêng,Hai Bà Trưng,14/05/2024,30 m²,6 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,Tây - Nam,Tây - Nam,4 m,4 m
39722310,Nhà riêng,Tây Hồ,11/05/2024,107 m²,12 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,,,,"5,7 m"
39795615,Nhà riêng,Đống Đa,08/05/2024,106 m²,"22,5 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,28 phòng,28 phòng,8 tầng,,,,9 m
35843086,Nhà biệt thự liền kề,Gia Lâm,13/05/2024,150 m²,20 tỷ,Sổ đỏ,,,,,Đông - Nam,,30 m,10 m
39710939,Nhà riêng,Thanh Oai,14/05/2024,32 m²,"2,55 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,3 phòng,3 phòng,4 tầng,Đông,Nam,5 m,7 m
39849927,Nhà riêng,Cầu Giấy,14/05/2024,70 m²,15 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,13 phòng,,6 tầng,,,,
33693914,Nhà biệt thự liền kề,Thanh Trì,14/05/2024,100 m²,15 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,4 tầng,,,,
37345007,Nhà biệt thự liền kề,Thanh Trì,13/05/2024,210 m²,30 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất.,,,,Tây - Bắc,Tây - Bắc,17 m,10 m
39849041,Nhà riêng,Cầu Giấy,14/05/2024,50 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,9 phòng,5 tầng,,,,"4,5 m"
39576627,Nhà riêng,Hoàng Mai,14/05/2024,44 m²,"7,88 tỷ",,Đầy đủ,3 phòng,4 phòng,6 tầng,,,4 m,"5,3 m"
39738076,Nhà riêng,Tây Hồ,14/05/2024,33 m²,"5,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,5 tầng,Tây - Nam,Đông - Bắc,2 m,"4,1 m"
38615014,Nhà biệt thự liền kề,Thanh Trì,14/05/2024,100 m²,15 tỷ,,,5 phòng,5 phòng,5 tầng,Tây - Bắc,Tây - Nam,15 m,"5,55 m"
39849485,Nhà riêng,Cầu Giấy,14/05/2024,40 m²,"7,6 tỷ",,,,,,,,,
39595963,Nhà riêng,Thanh Xuân,14/05/2024,42 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,6 phòng,7 tầng,Nam,Nam,10 m,5 m
39776883,Nhà riêng,Thanh Xuân,07/05/2024,50 m²,"14,94 tỷ",Sổ đỏ.,,4 phòng,,5 tầng,,,,"5,3 m"
39849362,Nhà riêng,Hoàng Mai,14/05/2024,50 m²,"10,4 tỷ",,,6 phòng,4 phòng,5 tầng,,,,
39849295,Nhà riêng,Đống Đa,14/05/2024,134 m²,"39,8 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,4 phòng,4 phòng,4 tầng,,,10 m,"7,1 m"
37963892,Nhà riêng,Cầu Giấy,14/05/2024,70 m²,"15,5 tỷ",,,,4 phòng,4 tầng,,,8 m,"4,5 m"
39849602,Nhà biệt thự liền kề,Hà Đông,14/05/2024,75 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,5 phòng,5 tầng,,,,
39849064,Nhà riêng,Đống Đa,14/05/2024,55 m²,Thỏa thuận,,"Nội thất, thang máy, hệ thống điện, điều hòa và thiết bị vệ sinh mới, hiện đại.",,,8 tầng,,,,4 m
39848839,Nhà riêng,Đống Đa,14/05/2024,42 m²,"6,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,10 phòng,10 phòng,6 tầng,,,2 m,"4,5 m"
39492197,Nhà mặt phố,Cầu Giấy,05/05/2024,71 m²,32 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,9 phòng,9 tầng,,,20 m,"5,2 m"
39357909,Nhà biệt thự liền kề,Thanh Xuân,14/05/2024,100 m²,"32,5 tỷ",,,,,5 tầng,,,8 m,"7,5 m"
39743783,Nhà riêng,Hoài Đức,14/05/2024,32 m²,Thỏa thuận,,,4 phòng,,5 tầng,,,3 m,"3,5 m"
39849310,Nhà riêng,Nam Từ Liêm,14/05/2024,82 m²,"10,25 tỷ","- Sổ đỏ chính chủ, sẵn sàng giao dịch.",,4 phòng,4 phòng,3 tầng,,,"2,5 m","5,6 m"
39848808,Nhà riêng,Cầu Giấy,14/05/2024,44 m²,"13,3 tỷ",,,1 phòng,1 phòng,4 tầng,,,,
39849371,Nhà mặt phố,Hai Bà Trưng,14/05/2024,90 m²,31 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,,3 tầng,,,12 m,7 m
39849781,Nhà riêng,Ba Đình,14/05/2024,50 m²,9 tỷ,,,,,5 tầng,,,,4 m
39849338,Nhà riêng,Hà Đông,14/05/2024,52 m²,"5,7 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,1 phòng,1 phòng,,Nam,,"3,2 m","3,8 m"
39843677,Nhà biệt thự liền kề,Hà Đông,14/05/2024,90 m²,Thỏa thuận,Sổ đỏ/ Sổ hồng,Đầy đủ,,,4 tầng,,,12 m,"4,5 m"
39848786,Nhà biệt thự liền kề,Hoài Đức,14/05/2024,"95,5 m²","11,9 tỷ",Hợp đồng mua bán,Đầy đủ,5 phòng,6 phòng,5 tầng,Tây - Nam,Tây - Nam,12 m,5 m
39849079,Nhà riêng,Thanh Xuân,14/05/2024,44 m²,"6,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,5 tầng,Nam,Nam,,"4,55 m"
39837715,Nhà riêng,Hà Đông,13/05/2024,55 m²,"10,2 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,4 tầng,,,,
39209635,Nhà riêng,Hà Đông,07/05/2024,75 m²,"13,5 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,5 phòng,6 tầng,,,,
39849769,Nhà mặt phố,Hà Đông,14/05/2024,40 m²,10 tỷ,Sổ đỏ/ Sổ hồng,,,,,,,,4 m
39848792,Nhà riêng,Hà Đông,14/05/2024,60 m²,"8,8 tỷ",Sổ đỏ,Cơ bản,4 phòng,4 phòng,4 tầng,,,,
39849141,Nhà riêng,Đống Đa,14/05/2024,42 m²,"3,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,2 phòng,,,,,
39536735,Nhà riêng,Ba Đình,10/05/2024,32 m²,"6,2 tỷ",Sổ đỏ,Cơ bản,3 phòng,4 phòng,5 tầng,,,"4,5 m",4 m
39848909,Nhà riêng,Hai Bà Trưng,14/05/2024,78 m²,"16,8 tỷ",,,8 phòng,8 phòng,7 tầng,,,6 m,"5,8 m"
39829252,Nhà riêng,Thanh Xuân,12/05/2024,45 m²,"8,9 tỷ",Ngõ 114,,3 phòng,3 phòng,4 tầng,,,"2,5 m",4 m
39849627,Nhà riêng,Ba Đình,14/05/2024,38 m²,"6,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,,"2,4 m","3,4 m"
39830516,Nhà riêng,Tây Hồ,12/05/2024,45 m²,"7,85 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,4 phòng,5 tầng,,,"2,5 m","4,1 m"
39849100,Nhà riêng,Hoài Đức,14/05/2024,35 m²,4 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,,,
39849505,Nhà riêng,Hoài Đức,14/05/2024,38 m²,"5,15 tỷ",Sổ đỏ/ Sổ hồng.,,5 phòng,4 phòng,5 tầng,Đông - Bắc,Đông - Bắc,"3,5 m","3,5 m"
39735838,Nhà biệt thự liền kề,Đông Anh,14/05/2024,75 m²,Thỏa thuận,Hợp đồng mua bán,Không nội thất,4 phòng,4 phòng,5 tầng,Nam,Đông - Nam,40 m,5 m
39787286,Nhà riêng,Hà Đông,08/05/2024,32 m²,"4,2 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,Bắc,Tây - Bắc,"2,2 m",4 m
39787089,Nhà mặt phố,Hà Đông,08/05/2024,54 m²,"11,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,Đông,Đông,8 m,4 m
39849623,Nhà riêng,Ba Đình,14/05/2024,50 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,,5 phòng,5 phòng,5 tầng,,,3 m,4 m
39831994,Nhà riêng,Hà Đông,13/05/2024,45 m²,"7,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,4 tầng,Tây - Bắc,Tây - Bắc,"3,2 m",6 m
39849220,Nhà riêng,Hoài Đức,14/05/2024,41 m²,"2,95 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,3 phòng,4 tầng,,,,
39843081,Nhà riêng,Hà Đông,14/05/2024,18 m²,"2,69 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,2 phòng,2 phòng,4 tầng,,,6 m,"4,7 m"
39849704,Nhà biệt thự liền kề,Cầu Giấy,14/05/2024,132 m²,"31,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,Đông - Nam,Đông - Nam,11 m,"6,5 m"
39849700,Shophouse/Nhà phố thương mại,Long Biên,14/05/2024,80 m²,"4,5 tỷ",Đang chờ sổ,Không nội thất,1 phòng,2 phòng,,,,,
39849698,Nhà riêng,Thanh Xuân,14/05/2024,45 m²,"7,5 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,4 tầng,,,,"5,3 m"
39706511,Nhà biệt thự liền kề,Gia Lâm,14/05/2024,324 m²,"56,7 tỷ",Sổ đỏ/ Sổ hồng,Không nội thất,,,,Đông - Nam,Đông - Bắc,30 m,37 m
39849444,Nhà riêng,Bắc Từ Liêm,14/05/2024,30 m²,"5,3 tỷ",,,,,,,,,
39849183,Nhà riêng,Đống Đa,14/05/2024,50 m²,"16,5 tỷ",Sổ đỏ,,,,6 tầng,,,,"6,2 m"
39849681,Nhà mặt phố,Tây Hồ,14/05/2024,155 m²,290 triệu/m²,Sổ đỏ/ Sổ hồng,Đầy đủ,,,9 tầng,,,,"6,5 m"
39849379,Nhà riêng,Hai Bà Trưng,14/05/2024,38 m²,"7,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,,3 m,
39642268,Shophouse/Nhà phố thương mại,Hoàng Mai,14/05/2024,63 m²,"3,25 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,,,,,
39849313,Nhà riêng,Thanh Xuân,14/05/2024,55 m²,"9,99 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,,6 tầng,,,,"4,5 m"
39833280,Nhà riêng,Đống Đa,13/05/2024,35 m²,"6,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,5 phòng,6 tầng,,,,
39849653,Nhà mặt phố,Thanh Xuân,14/05/2024,134 m²,"32,7 tỷ",Sổ đỏ/ Sổ hồng,,8 phòng,8 phòng,8 tầng,,,6 m,"5,4 m"
37695731,Nhà biệt thự liền kề,Gia Lâm,14/05/2024,150 m²,26 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,3 phòng,3 tầng,Nam,Đông,15 m,10 m
39810167,Nhà riêng,Ba Đình,10/05/2024,50 m²,"7,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,6 phòng,5 phòng,6 tầng,,,"2,3 m",6 m
39734063,Nhà riêng,Bắc Từ Liêm,02/05/2024,39 m²,"6,8 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,5 phòng,6 tầng,,,"2,6 m","4,3 m"
39811924,Nhà riêng,Ba Đình,10/05/2024,48 m²,"5,25 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,2 phòng,3 tầng,,,"2,3 m",
39787396,Nhà riêng,Hà Đông,08/05/2024,45 m²,"9,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,Đông - Nam,Đông - Nam,8 m,"3,2 m"
39787219,Nhà riêng,Hà Đông,08/05/2024,34 m²,"4,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,Tây - Bắc,Tây - Bắc,"2,2 m",5 m
39848923,Nhà riêng,Hai Bà Trưng,14/05/2024,85 m²,"16,8 tỷ",,,5 phòng,5 phòng,7 tầng,,,5 m,6 m
39787428,Nhà riêng,Hà Đông,08/05/2024,41 m²,"5,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,3 tầng,Đông,Đông,"2,5 m",4 m
38419945,Nhà biệt thự liền kề,Gia Lâm,14/05/2024,135 m²,22 tỷ,Sổ đỏ.,,2 phòng,3 phòng,4 tầng,Nam,,,
39848931,Nhà riêng,Đống Đa,14/05/2024,52 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Full nội thất xịn.,10 phòng,6 phòng,6 tầng,,,,"4,2 m"
